id;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
29650967;91654021;Leblon;-22.98479;-43.21834;Entire home/apt;895;2;1;20/11/2018;0.04;198;87
29651069;18016899;Copacabana;-22.98235;-43.18979;Entire home/apt;179;2;44;25/02/2021;1.54;1;347
29651897;74463624;Copacabana;-22.98211;-43.19066;Entire home/apt;1879;1;9;26/01/2021;0.34;54;320
29651948;74463624;Copacabana;-22.98188;-43.19141;Entire home/apt;541;1;2;29/11/2020;0.14;54;296
29651962;74463624;Copacabana;-22.98452;-43.19167;Entire home/apt;714;1;2;05/02/2021;0.1;54;318
29651979;74463624;Copacabana;-22.98393;-43.19092;Entire home/apt;714;1;15;01/03/2021;0.52;54;342
29652001;74463624;Copacabana;-22.97968;-43.19121;Entire home/apt;817;1;14;25/02/2021;0.62;54;329
29652014;74463624;Copacabana;-22.97473;-43.18773;Entire home/apt;1692;1;2;06/02/2021;0.25;54;345
29655137;167472593;Camorim;-22.9761;-43.41497;Private room;154;2;1;15/02/2021;0.83;26;305
29658168;2398924;Centro;-22.91082;-43.18442;Entire home/apt;120;3;51;02/03/2021;1.79;2;356
29673541;2513825;Copacabana;-22.98205;-43.1945;Entire home/apt;488;3;59;01/03/2021;2.03;20;85
29673642;240289;Leblon;-22.98453;-43.22292;Entire home/apt;185;1;0;;;4;0
29676221;167472593;Jacarepaguá;-22.97275;-43.40322;Entire home/apt;250;15;3;04/09/2019;0.12;26;318
29677826;13580277;Copacabana;-22.96811;-43.18667;Entire home/apt;222;1;7;04/02/2021;0.27;60;100
29678554;31942631;Barra da Tijuca;-22.99812;-43.41653;Entire home/apt;826;4;0;;;1;0
29678734;78166882;Barra da Tijuca;-23.00052;-43.36144;Entire home/apt;620;2;4;27/02/2020;0.22;1;266
29679172;45372812;Barra da Tijuca;-23.00434;-43.34778;Entire home/apt;230;2;21;17/02/2021;0.72;1;180
29679564;39844214;Laranjeiras;-22.94174;-43.19035;Entire home/apt;350;5;1;15/01/2019;0.04;1;363
29680270;221597210;Ipanema;-22.98658;-43.19226;Private room;90;1;8;13/10/2019;0.28;7;365
29680484;13301886;Vila Isabel;-22.91705;-43.25547;Entire home/apt;160;1;21;25/02/2020;0.75;2;327
29680820;223377662;Tijuca;-22.92145;-43.22282;Private room;60;1;115;21/02/2021;3.97;3;307
29681241;4955510;Centro;-22.91442;-43.18343;Private room;90;2;2;05/03/2019;0.07;3;365
29681588;89886135;Ipanema;-22.98618;-43.19813;Entire home/apt;1086;3;5;17/02/2021;0.2;1;253
29684794;223404663;Botafogo;-22.94962;-43.18229;Private room;67;1;66;17/03/2020;2.29;3;0
29685193;178380793;Copacabana;-22.96471;-43.17531;Private room;100;2;9;24/05/2019;0.32;2;19
29695582;14815921;Centro;-22.91331;-43.18664;Entire home/apt;130;4;15;31/01/2021;0.54;2;365
29701549;223355453;Copacabana;-22.96615;-43.18353;Private room;90;2;5;08/10/2020;0.36;4;364
29704521;64059338;Copacabana;-22.9674;-43.18819;Private room;120;3;2;25/02/2020;0.13;2;173
29709150;49207110;Copacabana;-22.97672;-43.19467;Entire home/apt;440;3;2;25/06/2019;0.07;24;178
29709757;223533699;Ipanema;-22.98302;-43.20157;Entire home/apt;457;1;2;01/01/2020;0.08;1;149
29713919;223590909;Copacabana;-22.9835;-43.19175;Entire home/apt;125;1;1;15/03/2020;0.08;1;269
29729191;126159259;Copacabana;-22.97021;-43.18601;Entire home/apt;250;2;1;19/01/2019;0.04;1;20
29729305;223658243;São Conrado;-22.99495;-43.25772;Private room;230;1;2;06/10/2019;0.11;1;365
29733855;223566334;Urca;-22.95005;-43.16697;Entire home/apt;145;2;52;03/03/2021;1.8;2;85
29738261;91654021;Leblon;-22.98306;-43.21561;Entire home/apt;184;4;0;;;198;71
29738650;13285752;Ipanema;-22.98605;-43.19582;Entire home/apt;235;3;17;04/03/2021;0.63;1;148
29738697;224119732;Penha;-22.83738;-43.26524;Entire home/apt;95;3;16;17/02/2021;0.56;1;291
29739632;71814716;Jacarepaguá;-22.97029;-43.41286;Private room;60;2;14;06/03/2021;0.49;1;364
29748176;223783395;Barra da Tijuca;-23.00263;-43.32845;Entire home/apt;250;4;0;;;1;0
29750858;52241551;Copacabana;-22.97573;-43.19275;Entire home/apt;264;2;7;06/10/2019;0.26;1;78
29751978;90005336;Copacabana;-22.98383;-43.18917;Private room;131;1;130;11/09/2020;4.53;1;82
29753171;223831969;Copacabana;-22.96681;-43.18968;Entire home/apt;350;3;2;26/02/2020;0.08;2;362
29755255;4226530;Copacabana;-22.97955;-43.19107;Private room;130;2;18;01/03/2020;0.64;1;177
29756180;4255118;Joá;-23.011;-43.29242;Entire home/apt;4700;3;0;;;46;363
29757721;200648717;Copacabana;-22.96581;-43.1936;Entire home/apt;800;4;3;26/02/2020;0.12;1;0
29763682;75976451;Copacabana;-22.97188;-43.19148;Private room;590;2;0;;;1;365
29764623;223946419;Copacabana;-22.96499;-43.1931;Entire home/apt;350;3;14;13/03/2020;0.52;1;267
29765982;223958010;Recreio dos Bandeirantes;-23.02615;-43.50737;Entire home/apt;349;3;24;17/02/2021;0.96;1;298
29772123;14314998;Ipanema;-22.98561;-43.21231;Entire home/apt;1020;5;8;09/01/2021;0.29;30;364
29773328;15900036;Barra da Tijuca;-22.99094;-43.3784;Entire home/apt;2325;1;0;;;22;180
29774951;44547411;Catete;-22.92698;-43.17986;Private room;130;1;4;06/10/2019;0.14;1;89
29775878;31314269;Botafogo;-22.95756;-43.19382;Entire home/apt;400;1;15;25/08/2019;0.54;2;69
29777144;81746177;Leblon;-22.98233;-43.21994;Private room;250;4;6;02/01/2020;0.22;1;346
29778904;224046077;Cachambi;-22.88534;-43.2803;Shared room;100;1;0;;;1;179
29780725;12088865;Recreio dos Bandeirantes;-23.01894;-43.45677;Entire home/apt;380;2;2;11/11/2019;0.11;3;365
29783902;54284269;Ipanema;-22.9859;-43.19606;Entire home/apt;780;3;37;11/02/2021;1.41;1;84
29788751;10783448;Barra da Tijuca;-23.01161;-43.29916;Entire home/apt;2100;2;11;07/03/2021;0.46;3;343
29788997;115229366;Copacabana;-22.97091;-43.18375;Private room;130;3;1;25/02/2020;0.08;2;363
29790478;210041079;Lagoa;-22.96405;-43.19773;Shared room;150;1;3;04/01/2020;0.17;6;365
29791240;210041079;Copacabana;-22.96594;-43.19639;Private room;350;1;1;13/09/2019;0.05;6;37
29792261;223582737;Centro;-22.91249;-43.18727;Private room;380;10;1;12/11/2018;0.03;2;89
29793947;64900894;Leblon;-22.98404;-43.22687;Entire home/apt;458;2;74;20/03/2021;2.57;1;166
29796570;14246086;Leblon;-22.98065;-43.21893;Entire home/apt;600;3;3;07/03/2019;0.11;2;179
29799903;4832097;Copacabana;-22.97808;-43.19089;Private room;110;2;0;;;10;365
29800213;118062148;Santa Teresa;-22.91888;-43.17934;Entire home/apt;160;7;4;23/04/2019;0.14;1;297
29800616;164321822;Rio Comprido;-22.91799;-43.21137;Private room;150;3;0;;;2;90
29801555;224212021;Catete;-22.9245;-43.18059;Private room;500;60;0;;;1;90
29802523;16634521;Lagoa;-22.9664;-43.20092;Private room;300;3;3;26/02/2020;0.11;4;363
29815574;91654021;Copacabana;-22.98507;-43.19095;Entire home/apt;529;3;2;01/01/2019;0.07;198;38
29818511;26912330;Copacabana;-22.97548;-43.18855;Entire home/apt;110;5;58;14/01/2021;2.04;3;301
29819380;87008242;Centro;-22.90909;-43.1781;Entire home/apt;94;2;17;22/02/2021;0.62;1;37
29825103;14314998;Lagoa;-22.97948;-43.20348;Entire home/apt;1100;5;0;;;30;89
29825824;216988147;Parque Anchieta;-22.83522;-43.41287;Shared room;70;10;0;;;1;180
29826426;224354562;Recreio dos Bandeirantes;-23.02953;-43.49736;Entire home/apt;158;3;1;07/01/2019;0.04;1;0
29826771;402478;Ipanema;-22.98387;-43.19843;Private room;185;3;2;26/01/2019;0.08;2;269
29827921;183364075;Copacabana;-22.97177;-43.19197;Private room;100;1;5;29/12/2020;0.18;4;180
29828971;194165729;Barra da Tijuca;-23.01327;-43.30208;Entire home/apt;800;3;8;16/02/2021;0.3;1;7
29831416;46937738;Leme;-22.96197;-43.16938;Entire home/apt;380;4;2;06/03/2019;0.07;2;364
29831929;143400723;Botafogo;-22.9528;-43.17692;Entire home/apt;1200;4;1;22/01/2020;0.07;1;331
29843195;224260048;Botafogo;-22.9485;-43.18296;Entire home/apt;140;2;29;26/02/2020;1.08;1;0
29843220;176197251;Leme;-22.96313;-43.17116;Entire home/apt;254;7;2;29/02/2020;0.07;1;180
29843859;220224540;Copacabana;-22.96905;-43.18834;Entire home/apt;280;2;3;01/01/2020;0.11;1;59
29845479;20881114;Copacabana;-22.98181;-43.19508;Entire home/apt;425;2;3;03/02/2020;0.11;1;180
29849005;167472593;Camorim;-22.9746;-43.41562;Private room;250;4;0;;;26;325
29853856;224437992;Copacabana;-22.96744;-43.18135;Entire home/apt;354;2;28;27/02/2021;1.07;1;178
29853937;11906337;Copacabana;-22.98478;-43.18906;Entire home/apt;499;3;66;18/02/2021;2.43;2;290
29854771;26537632;Botafogo;-22.95122;-43.18504;Entire home/apt;116;2;54;09/03/2021;1.99;1;241
29856479;92712305;Jacarepaguá;-22.97061;-43.35817;Private room;85;180;0;;;1;365
29858085;2552052;Leblon;-22.98461;-43.2231;Entire home/apt;500;3;0;;;1;355
29858393;14459773;Laranjeiras;-22.93437;-43.18682;Private room;70;2;4;05/02/2021;0.15;1;364
29859551;57691342;Cidade Nova;-22.91095;-43.20371;Private room;70;5;59;12/03/2020;2.06;1;68
29859664;9325173;Botafogo;-22.94508;-43.18514;Entire home/apt;130;3;2;01/03/2020;0.13;1;51
29866724;1500426;Leblon;-22.98387;-43.22351;Entire home/apt;500;4;0;;;51;10
29867381;16782211;Copacabana;-22.96231;-43.17467;Entire home/apt;210;2;4;02/01/2020;0.22;1;365
29871551;49360350;Copacabana;-22.96362;-43.17499;Entire home/apt;190;3;3;06/10/2019;0.11;1;179
29874680;77599814;Leblon;-22.97758;-43.22531;Private room;350;1;2;07/10/2019;0.11;2;364
29875029;77599814;Leblon;-22.97835;-43.22476;Private room;350;1;3;26/02/2020;0.11;2;365
29876334;120966678;Copacabana;-22.97384;-43.19196;Entire home/apt;295;1;0;;;2;365
29880131;66107477;Vidigal;-22.99542;-43.23521;Entire home/apt;280;30;0;;;1;0
29880806;224703919;Vila Isabel;-22.91799;-43.24404;Private room;55;4;1;26/02/2020;0.08;1;88
29882621;10546234;Copacabana;-22.98276;-43.1901;Private room;167;2;2;15/02/2021;0.73;3;364
29882742;50187460;Copacabana;-22.96168;-43.17359;Entire home/apt;270;3;3;27/02/2020;0.11;1;89
29895815;224799115;Copacabana;-22.98523;-43.1919;Entire home/apt;99;4;63;01/03/2021;2.36;2;266
29896610;11242871;Copacabana;-22.98463;-43.1905;Private room;2000;5;0;;;2;363
29896638;224806820;Barra da Tijuca;-23.01233;-43.3158;Entire home/apt;490;5;7;17/02/2021;0.25;1;54
29896734;223248786;Botafogo;-22.94748;-43.18869;Entire home/apt;218;9;6;29/02/2020;0.22;1;66
29899315;224823654;Copacabana;-22.97021;-43.18804;Entire home/apt;150;3;9;13/02/2020;0.32;1;364
29901275;224838250;Copacabana;-22.97601;-43.19214;Entire home/apt;350;4;11;06/01/2021;0.4;1;180
29901712;34507666;Copacabana;-22.96183;-43.17533;Entire home/apt;165;3;5;30/11/2020;0.2;1;179
29902790;209990391;Catete;-22.92794;-43.17907;Private room;120;1;2;06/03/2019;0.07;2;365
29904688;11242871;Copacabana;-22.98519;-43.19154;Private room;280;5;1;05/03/2019;0.04;2;0
29905498;9251805;Leme;-22.96099;-43.16693;Entire home/apt;650;4;0;;;1;0
29906976;54730499;Copacabana;-22.97712;-43.19085;Entire home/apt;340;3;5;02/01/2021;0.18;1;0
29907291;224883179;Leblon;-22.9835;-43.22178;Hotel room;380;3;23;16/02/2021;0.86;1;180
29908151;34947059;Copacabana;-22.96643;-43.18753;Entire home/apt;114;2;16;18/02/2021;0.64;1;178
29909282;167472593;Camorim;-22.97617;-43.41511;Private room;180;5;3;25/10/2020;0.16;26;325
29909483;15900036;Alto da Boa Vista;-22.96699;-43.28329;Entire home/apt;2589;1;1;27/10/2019;0.06;22;364
29914643;224928694;Centro;-22.91268;-43.18515;Entire home/apt;100;2;4;29/02/2020;0.14;1;363
29915859;218030475;Centro;-22.90999;-43.18864;Private room;90;3;27;01/03/2021;0.99;4;161
29920051;203997691;Cachambi;-22.89082;-43.26698;Private room;200;1;1;28/02/2020;0.08;1;363
29920937;13580277;Copacabana;-22.98349;-43.19138;Entire home/apt;644;1;13;17/01/2021;0.48;60;2
29921160;87922246;Recreio dos Bandeirantes;-23.01035;-43.46191;Private room;54;3;1;07/10/2019;0.06;2;364
29921643;161250599;Barra da Tijuca;-23.01063;-43.35546;Entire home/apt;300;5;20;08/11/2020;0.71;1;83
29922565;13580277;Copacabana;-22.98536;-43.19116;Entire home/apt;1169;1;1;13/10/2020;0.19;60;0
29923956;224990937;Copacabana;-22.96764;-43.18534;Entire home/apt;280;2;1;06/01/2019;0.04;1;0
29924008;224991573;Leblon;-22.97977;-43.22377;Entire home/apt;365;3;10;18/02/2021;0.37;1;177
29926721;57670468;Glória;-22.92031;-43.17899;Entire home/apt;120;7;1;21/04/2019;0.04;1;364
29927509;221242009;Centro;-22.91098;-43.17656;Entire home/apt;90;2;8;03/03/2021;0.28;1;90
29934440;225065383;Praça da Bandeira;-22.91098;-43.21621;Private room;60;1;4;01/01/2020;0.14;1;266
29937078;211230928;Copacabana;-22.97047;-43.18615;Private room;109;4;23;12/10/2020;0.81;2;80
29937777;44868085;Barra da Tijuca;-23.00511;-43.34313;Private room;200;5;4;08/02/2021;0.27;3;137
29938751;44868085;Barra da Tijuca;-23.00374;-43.3414;Entire home/apt;240;5;4;03/01/2021;0.16;3;122
29939138;211230928;Copacabana;-22.97045;-43.18611;Private room;99;3;12;04/03/2020;0.42;2;89
29943690;163636791;Copacabana;-22.97491;-43.18881;Entire home/apt;250;1;0;;;16;180
29944254;3929617;Copacabana;-22.96291;-43.17442;Entire home/apt;180;2;2;12/11/2018;0.07;1;179
29947600;225161753;Copacabana;-22.97775;-43.19207;Entire home/apt;179;2;24;15/03/2020;0.88;2;68
29955339;85897939;Laranjeiras;-22.93878;-43.19267;Private room;191;1;1;22/12/2018;0.04;7;365
29958911;92495574;Laranjeiras;-22.93437;-43.1899;Entire home/apt;79;2;45;20/03/2021;1.57;1;240
29959223;57996324;Barra da Tijuca;-23.00274;-43.30975;Entire home/apt;250;2;4;26/02/2020;0.14;1;79
29962572;19473869;Alto da Boa Vista;-22.96316;-43.28991;Entire home/apt;10000;1;2;05/04/2019;0.07;1;89
29962768;102689031;Botafogo;-22.95506;-43.17467;Entire home/apt;164;4;2;24/10/2019;0.07;1;326
29962936;125562710;Camorim;-22.97617;-43.4139;Private room;112;4;0;;;3;356
29963311;125562710;Camorim;-22.97623;-43.41434;Entire home/apt;250;7;0;;;3;365
29963348;16254265;Lagoa;-22.97319;-43.22396;Entire home/apt;280;3;0;;;1;0
29964223;62645124;Copacabana;-22.96738;-43.18035;Entire home/apt;400;4;18;08/01/2021;0.72;2;358
29974101;43956498;Copacabana;-22.96502;-43.18105;Entire home/apt;200;1;2;16/04/2019;0.07;2;90
29975605;13949537;Copacabana;-22.98605;-43.18823;Entire home/apt;574;2;68;07/03/2021;2.4;8;187
29982624;225407933;Leme;-22.96407;-43.1723;Entire home/apt;141;5;18;27/02/2020;0.64;1;85
29982716;223864717;Copacabana;-22.97976;-43.19053;Entire home/apt;220;4;3;27/02/2020;0.11;1;0
29983771;218943127;Paciência;-22.93005;-43.63599;Entire home/apt;190;5;0;;;1;0
29984680;66452600;Ipanema;-22.98315;-43.21362;Entire home/apt;400;5;5;04/01/2021;0.18;3;6
29985844;175514639;Taquara;-22.91687;-43.37445;Private room;100;3;0;;;3;179
29986035;175514639;Taquara;-22.92162;-43.37043;Private room;70;3;0;;;3;179
29986268;175514639;Taquara;-22.92084;-43.37223;Private room;70;3;0;;;3;179
29987158;9351901;Copacabana;-22.96394;-43.17987;Entire home/apt;220;2;1;17/01/2021;0.45;2;101
29987747;76847164;Vidigal;-22.99741;-43.24104;Private room;120;1;9;26/01/2021;0.43;2;365
29987781;223582737;Centro;-22.91284;-43.18803;Private room;100;2;0;;;2;0
29989456;2446593;Barra da Tijuca;-23.00456;-43.32166;Private room;150;1;2;04/10/2019;0.11;5;364
29990517;108366188;Barra da Tijuca;-23.00902;-43.42825;Entire home/apt;150;2;16;26/01/2020;0.57;1;17
29990757;225462267;Leblon;-22.98558;-43.22873;Entire home/apt;191;2;43;07/03/2021;1.56;1;228
29995427;2415244;Leblon;-22.98732;-43.22823;Private room;250;5;1;05/03/2019;0.04;3;364
30000639;9351901;Copacabana;-22.96572;-43.1784;Entire home/apt;150;2;10;30/01/2021;2.33;2;108
30002641;476162;Copacabana;-22.96348;-43.17592;Entire home/apt;111;4;16;20/02/2021;0.61;8;254
30005604;1286555;Flamengo;-22.93805;-43.17561;Private room;104;1;4;11/12/2020;0.31;1;90
30006090;1422607;Ipanema;-22.98457;-43.19419;Entire home/apt;400;4;21;01/03/2021;0.82;41;142
30007158;96238999;Maracanã;-22.91356;-43.23186;Private room;60;1;35;30/11/2020;1.24;1;112
30009560;50270482;Santa Teresa;-22.91603;-43.18471;Hotel room;1573;1;19;18/10/2020;0.71;10;356
30011613;11600570;Copacabana;-22.97388;-43.18786;Entire home/apt;300;6;0;;;4;363
30011976;218921905;Ipanema;-22.98763;-43.19276;Entire home/apt;186;2;89;20/03/2021;3.19;1;51
30013012;50270482;Santa Teresa;-22.91551;-43.18414;Hotel room;167;1;9;25/11/2020;0.36;10;359
30013470;50270482;Santa Teresa;-22.91572;-43.18309;Hotel room;287;1;3;07/02/2020;0.16;10;359
